Case ID,Activity,Complete Timestamp,Resource,(case)_aMOUNT_REQ,concept:name
1714,a2,2012-02-01 15:27:58,11179,40000,W_Nabellen offertes
1714,a2,2012-02-02 09:57:57,10972,40000,W_Nabellen offertes
1714,a3,2012-02-02 10:02:09,10972,40000,W_Valideren aanvraag
1714,a4,2012-02-02 11:11:27,11259,40000,W_Nabellen incomplete dossiers
1714,a3,2012-02-02 11:58:00,10972,40000,W_Valideren aanvraag
1714,a3,2012-02-02 12:30:42,10972,40000,W_Valideren aanvraag
1714,a4,2012-02-02 15:11:04,11169,40000,W_Nabellen incomplete dossiers
1714,a4,2012-02-04 12:34:54,10913,40000,W_Nabellen incomplete dossiers
1714,a4,2012-02-04 14:30:04,10913,40000,W_Nabellen incomplete dossiers
1714,a4,2012-02-06 09:03:23,10913,40000,W_Nabellen incomplete dossiers
1714,a4,2012-02-06 09:56:29,11049,40000,W_Nabellen incomplete dossiers
1714,a3,2012-02-06 11:07:40,10972,40000,W_Valideren aanvraag
1715,a5,2012-01-05 09:44:28,10861,17000,W_Afhandelen leads
1715,a1,2012-01-05 12:42:17,,17000,W_Completeren aanvraag
1715,a2,2012-01-05 12:43:20,,17000,W_Nabellen offertes
1715,a2,2012-01-07 15:29:03,10982,17000,W_Nabellen offertes
1715,a2,2012-01-07 15:29:42,10982,17000,W_Nabellen offertes
1715,a2,2012-01-07 15:31:07,10982,17000,W_Nabellen offertes
1715,a2,2012-01-07 15:38:33,10982,17000,W_Nabellen offertes
1715,a2,2012-01-07 15:43:28,10982,17000,W_Nabellen offertes
1715,a2,2012-01-13 09:37:05,11259,17000,W_Nabellen offertes
1715,a3,2012-01-18 12:24:37,10138,17000,W_Valideren aanvraag
1715,a4,2012-01-18 15:16:35,10913,17000,W_Nabellen incomplete dossiers
1715,a4,2012-01-18 15:53:00,10913,17000,W_Nabellen incomplete dossiers
1715,a4,2012-01-18 15:54:41,10913,17000,W_Nabellen incomplete dossiers
1715,a4,2012-01-18 16:01:27,10913,17000,W_Nabellen incomplete dossiers
1715,a4,2012-01-18 16:41:52,10932,17000,W_Nabellen incomplete dossiers
1715,a4,2012-01-19 08:45:48,11049,17000,W_Nabellen incomplete dossiers
1715,a3,2012-01-19 12:02:41,10138,17000,W_Valideren aanvraag
1716,a5,2012-01-05 09:47:14,10861,15000,W_Afhandelen leads
1716,a1,2012-01-05 13:49:56,10861,15000,W_Completeren aanvraag
1716,a1,2012-01-05 13:53:56,10861,15000,W_Completeren aanvraag
1716,a2,2012-01-17 12:49:45,10909,15000,W_Nabellen offertes
1716,a2,2012-01-28 12:52:05,10913,15000,W_Nabellen offertes
1716,a2,2012-02-01 13:56:20,10861,15000,W_Nabellen offertes
1716,a2,2012-02-02 10:50:33,11259,15000,W_Nabellen offertes
1716,a3,2012-02-08 12:03:33,10138,15000,W_Valideren aanvraag
1716,a4,2012-02-08 14:13:12,10912,15000,W_Nabellen incomplete dossiers
1716,a4,2012-02-08 16:08:45,10863,15000,W_Nabellen incomplete dossiers
1716,a4,2012-02-08 21:06:07,10789,15000,W_Nabellen incomplete dossiers
1716,a3,2012-02-09 09:23:06,10138,15000,W_Valideren aanvraag
1716,a4,2012-02-09 11:45:25,10931,15000,W_Nabellen incomplete dossiers
1716,a4,2012-02-09 19:04:50,11201,15000,W_Nabellen incomplete dossiers
1716,a4,2012-02-14 16:18:07,11169,15000,W_Nabellen incomplete dossiers
1716,a4,2012-02-15 09:47:29,11259,15000,W_Nabellen incomplete dossiers
1716,a3,2012-02-15 10:23:35,10138,15000,W_Valideren aanvraag
1717,a5,2012-01-05 10:17:28,10861,15000,W_Afhandelen leads
1717,a1,2012-01-05 12:56:37,,15000,W_Completeren aanvraag
1717,a2,2012-01-17 12:41:22,10909,15000,W_Nabellen offertes
1717,a2,2012-01-24 10:33:27,11049,15000,W_Nabellen offertes
1717,a3,2012-01-27 12:20:23,10809,15000,W_Valideren aanvraag
1717,a3,2012-01-27 14:12:10,11289,15000,W_Valideren aanvraag
1717,a3,2012-01-27 14:27:52,11289,15000,W_Valideren aanvraag
1717,a3,2012-01-27 15:53:27,10972,15000,W_Valideren aanvraag
1718,a1,2012-01-05 11:32:05,,4500,W_Completeren aanvraag
1718,a1,2012-01-05 11:35:47,,4500,W_Completeren aanvraag
1718,a2,2012-01-17 12:20:33,10909,4500,W_Nabellen offertes
1718,a2,2012-01-18 17:32:42,11201,4500,W_Nabellen offertes
1718,a2,2012-01-20 18:45:38,11119,4500,W_Nabellen offertes
1718,a2,2012-01-23 14:37:11,11180,4500,W_Nabellen offertes
1718,a2,2012-01-26 14:50:40,11002,4500,W_Nabellen offertes
1718,a2,2012-01-26 14:56:10,11002,4500,W_Nabellen offertes
1718,a2,2012-01-26 14:57:19,11002,4500,W_Nabellen offertes
1718,a2,2012-01-26 15:01:30,11169,4500,W_Nabellen offertes
1718,a2,2012-01-26 15:03:08,11169,4500,W_Nabellen offertes
1718,a2,2012-01-26 15:05:03,11002,4500,W_Nabellen offertes
1718,a2,2012-01-26 15:07:10,11002,4500,W_Nabellen offertes
1718,a2,2012-01-26 15:09:49,11002,4500,W_Nabellen offertes
1718,a2,2012-01-26 15:10:57,11002,4500,W_Nabellen offertes
1718,a2,2012-01-26 15:12:48,11002,4500,W_Nabellen offertes
1718,a2,2012-02-02 20:06:00,11180,4500,W_Nabellen offertes
1718,a2,2012-02-07 16:08:04,11203,4500,W_Nabellen offertes
1718,a2,2012-02-09 10:44:19,11259,4500,W_Nabellen offertes
1718,a3,2012-02-13 12:18:40,10629,4500,W_Valideren aanvraag
1719,a5,2012-01-05 10:23:08,10861,20000,W_Afhandelen leads
1719,a1,2012-01-05 14:57:10,11003,20000,W_Completeren aanvraag
1719,a1,2012-01-05 15:14:14,11003,20000,W_Completeren aanvraag
1719,a1,2012-01-05 15:20:54,11003,20000,W_Completeren aanvraag
1719,a1,2012-01-09 18:03:25,10863,20000,W_Completeren aanvraag
1719,a1,2012-01-09 18:24:39,10881,20000,W_Completeren aanvraag
1719,a1,2012-01-10 18:29:50,11119,20000,W_Completeren aanvraag
1719,a1,2012-01-11 14:43:19,10861,20000,W_Completeren aanvraag
1719,a1,2012-01-11 14:48:05,10861,20000,W_Completeren aanvraag
1719,a1,2012-01-11 14:51:17,10861,20000,W_Completeren aanvraag
1719,a2,2012-01-11 14:54:10,10861,20000,W_Nabellen offertes
1719,a2,2012-01-18 12:57:33,10909,20000,W_Nabellen offertes
1719,a2,2012-01-19 10:12:58,11049,20000,W_Nabellen offertes
1719,a3,2012-01-24 09:40:41,10972,20000,W_Valideren aanvraag
1719,a4,2012-01-24 09:44:11,10972,20000,W_Nabellen incomplete dossiers
1719,a4,2012-01-24 09:55:57,10972,20000,W_Nabellen incomplete dossiers
1719,a4,2012-01-24 11:31:50,11002,20000,W_Nabellen incomplete dossiers
1719,a4,2012-01-24 15:12:41,11289,20000,W_Nabellen incomplete dossiers
1719,a4,2012-01-24 18:40:26,10910,20000,W_Nabellen incomplete dossiers
1719,a4,2012-01-24 19:15:43,10910,20000,W_Nabellen incomplete dossiers
1719,a4,2012-01-24 19:33:26,10910,20000,W_Nabellen incomplete dossiers
1719,a4,2012-01-25 09:36:36,10899,20000,W_Nabellen incomplete dossiers
1719,a4,2012-01-25 15:33:18,10809,20000,W_Nabellen incomplete dossiers
1719,a4,2012-01-25 15:50:07,11169,20000,W_Nabellen incomplete dossiers
1719,a4,2012-01-27 14:40:52,11009,20000,W_Nabellen incomplete dossiers
1719,a4,2012-01-27 17:21:07,11259,20000,W_Nabellen incomplete dossiers
1719,a4,2012-02-01 11:35:12,10899,20000,W_Nabellen incomplete dossiers
1719,a3,2012-02-01 13:06:49,10809,20000,W_Valideren aanvraag
1720,a1,2012-01-05 11:17:19,,15000,W_Completeren aanvraag
1720,a1,2012-01-05 20:16:31,11119,15000,W_Completeren aanvraag
1720,a2,2012-01-17 14:07:04,10889,15000,W_Nabellen offertes
1720,a2,2012-01-23 20:27:42,11203,15000,W_Nabellen offertes
1720,a2,2012-01-25 10:17:34,11259,15000,W_Nabellen offertes
1720,a3,2012-01-31 11:03:15,10629,15000,W_Valideren aanvraag
1720,a3,2012-01-31 11:22:46,10629,15000,W_Valideren aanvraag
1721,a1,2012-01-05 10:24:49,11169,7500,W_Completeren aanvraag
1721,a2,2012-01-16 10:29:12,11049,7500,W_Nabellen offertes
1721,a3,2012-01-18 11:43:05,10629,7500,W_Valideren aanvraag
1721,a4,2012-01-18 13:59:03,10913,7500,W_Nabellen incomplete dossiers
1721,a4,2012-01-18 15:03:47,10913,7500,W_Nabellen incomplete dossiers
1721,a4,2012-01-18 15:09:29,10913,7500,W_Nabellen incomplete dossiers
1721,a4,2012-01-18 18:35:34,10861,7500,W_Nabellen incomplete dossiers
1721,a4,2012-01-18 18:36:56,10861,7500,W_Nabellen incomplete dossiers
1721,a4,2012-01-19 08:30:38,11049,7500,W_Nabellen incomplete dossiers
1721,a4,2012-01-19 08:36:24,11049,7500,W_Nabellen incomplete dossiers
1721,a4,2012-01-19 09:56:05,11169,7500,W_Nabellen incomplete dossiers
1721,a4,2012-01-23 11:32:21,11049,7500,W_Nabellen incomplete dossiers
1721,a3,2012-01-23 16:28:14,10629,7500,W_Valideren aanvraag
1722,a1,2012-01-05 12:03:34,10138,47000,W_Completeren aanvraag
1722,a1,2012-01-05 12:08:59,10138,47000,W_Completeren aanvraag
1722,a2,2012-01-05 12:10:03,10138,47000,W_Nabellen offertes
1722,a3,2012-01-05 12:25:46,10138,47000,W_Valideren aanvraag
1722,a3,2012-01-05 15:07:06,10138,47000,W_Valideren aanvraag
1722,a4,2012-01-05 17:06:10,11181,47000,W_Nabellen incomplete dossiers
1722,a4,2012-01-05 17:36:15,11181,47000,W_Nabellen incomplete dossiers
1722,a3,2012-01-06 09:38:55,10972,47000,W_Valideren aanvraag
1722,a4,2012-01-06 12:06:37,11179,47000,W_Nabellen incomplete dossiers
1722,a4,2012-01-06 12:17:39,11179,47000,W_Nabellen incomplete dossiers
1722,a4,2012-01-06 12:33:52,11119,47000,W_Nabellen incomplete dossiers
1722,a4,2012-01-06 14:43:48,10972,47000,W_Nabellen incomplete dossiers
1722,a4,2012-01-06 14:56:02,10972,47000,W_Nabellen incomplete dossiers
1722,a4,2012-01-10 09:29:19,10932,47000,W_Nabellen incomplete dossiers
1722,a4,2012-01-10 14:56:07,10909,47000,W_Nabellen incomplete dossiers
1722,a4,2012-01-10 15:32:22,10909,47000,W_Nabellen incomplete dossiers
1722,a4,2012-01-10 20:38:46,10929,47000,W_Nabellen incomplete dossiers
1722,a4,2012-01-10 20:58:34,10929,47000,W_Nabellen incomplete dossiers
1722,a4,2012-01-11 10:35:00,11189,47000,W_Nabellen incomplete dossiers
1722,a4,2012-01-11 11:14:12,11189,47000,W_Nabellen incomplete dossiers
1722,a4,2012-01-11 11:15:33,10809,47000,W_Nabellen incomplete dossiers
1722,a4,2012-01-11 11:19:18,11189,47000,W_Nabellen incomplete dossiers
1722,a4,2012-01-11 12:41:07,10939,47000,W_Nabellen incomplete dossiers
1722,a4,2012-01-11 13:35:53,11003,47000,W_Nabellen incomplete dossiers
1722,a4,2012-01-13 20:10:51,10913,47000,W_Nabellen incomplete dossiers
1722,a4,2012-01-14 11:31:26,10913,47000,W_Nabellen incomplete dossiers
1722,a4,2012-01-16 15:08:02,11003,47000,W_Nabellen incomplete dossiers
1722,a4,2012-01-16 16:27:28,11259,47000,W_Nabellen incomplete dossiers
1722,a4,2012-01-18 09:29:26,10913,47000,W_Nabellen incomplete dossiers
1722,a4,2012-01-18 12:45:27,10899,47000,W_Nabellen incomplete dossiers
1722,a3,2012-01-18 13:57:38,10138,47000,W_Valideren aanvraag
1722,a3,2012-01-18 14:49:24,10138,47000,W_Valideren aanvraag
1723,a1,2012-01-05 12:23:13,11169,30000,W_Completeren aanvraag
1723,a1,2012-01-05 12:39:08,11169,30000,W_Completeren aanvraag
1723,a2,2012-01-05 12:39:58,11169,30000,W_Nabellen offertes
1723,a3,2012-01-05 12:42:34,10972,30000,W_Valideren aanvraag
1723,a3,2012-01-05 13:40:36,10972,30000,W_Valideren aanvraag
1723,a4,2012-01-05 13:49:41,10972,30000,W_Nabellen incomplete dossiers
1723,a4,2012-01-05 13:56:57,11169,30000,W_Nabellen incomplete dossiers
1723,a4,2012-01-05 14:00:31,11169,30000,W_Nabellen incomplete dossiers
1723,a4,2012-01-05 14:04:04,10972,30000,W_Nabellen incomplete dossiers
1723,a4,2012-01-05 14:15:26,11169,30000,W_Nabellen incomplete dossiers
1723,a4,2012-01-05 15:07:59,11169,30000,W_Nabellen incomplete dossiers
1723,a4,2012-01-05 15:44:29,11169,30000,W_Nabellen incomplete dossiers
1723,a4,2012-01-05 15:46:11,11169,30000,W_Nabellen incomplete dossiers
1723,a4,2012-01-05 16:12:17,11169,30000,W_Nabellen incomplete dossiers
1723,a4,2012-01-05 16:34:19,11169,30000,W_Nabellen incomplete dossiers
1723,a4,2012-01-09 12:32:17,10972,30000,W_Nabellen incomplete dossiers
1723,a4,2012-01-10 09:07:38,10932,30000,W_Nabellen incomplete dossiers
1723,a4,2012-01-12 09:23:26,10914,30000,W_Nabellen incomplete dossiers
1723,a4,2012-01-13 11:24:18,10789,30000,W_Nabellen incomplete dossiers
1723,a3,2012-01-13 12:25:35,10972,30000,W_Valideren aanvraag
1724,a1,2012-01-05 14:06:10,10861,7500,W_Completeren aanvraag
1724,a1,2012-01-05 18:35:24,10861,7500,W_Completeren aanvraag
1724,a1,2012-01-06 15:29:50,11003,7500,W_Completeren aanvraag
1724,a1,2012-01-06 19:32:28,11203,7500,W_Completeren aanvraag
1724,a1,2012-01-06 19:54:43,11203,7500,W_Completeren aanvraag
1724,a1,2012-01-06 20:08:26,11203,7500,W_Completeren aanvraag
1724,a2,2012-01-06 20:09:14,11203,7500,W_Nabellen offertes
1724,a2,2012-01-17 14:45:33,11189,7500,W_Nabellen offertes
1724,a2,2012-01-18 18:02:48,11201,7500,W_Nabellen offertes
1724,a2,2012-01-18 19:44:53,11201,7500,W_Nabellen offertes
1724,a2,2012-01-18 19:49:34,11201,7500,W_Nabellen offertes
1724,a2,2012-01-18 19:51:28,11201,7500,W_Nabellen offertes
1724,a2,2012-01-25 11:38:24,11259,7500,W_Nabellen offertes
1724,a3,2012-01-31 08:10:07,10609,7500,W_Valideren aanvraag
1724,a3,2012-01-31 10:20:24,10609,7500,W_Valideren aanvraag
1724,a4,2012-01-31 12:31:41,11000,7500,W_Nabellen incomplete dossiers
1724,a4,2012-01-31 19:28:57,11119,7500,W_Nabellen incomplete dossiers
1724,a4,2012-02-01 10:15:01,11259,7500,W_Nabellen incomplete dossiers
1724,a3,2012-02-01 11:21:55,10609,7500,W_Valideren aanvraag
1724,a4,2012-02-01 14:12:50,10912,7500,W_Nabellen incomplete dossiers
1724,a4,2012-02-01 15:14:12,11000,7500,W_Nabellen incomplete dossiers
1724,a4,2012-02-01 15:18:34,11000,7500,W_Nabellen incomplete dossiers
1724,a4,2012-02-04 11:12:02,10913,7500,W_Nabellen incomplete dossiers
1724,a4,2012-02-04 12:33:49,,7500,W_Nabellen incomplete dossiers
1724,a4,2012-02-06 11:45:43,11259,7500,W_Nabellen incomplete dossiers
1724,a3,2012-02-06 13:33:43,10609,7500,W_Valideren aanvraag
1724,a3,2012-02-07 09:43:16,10609,7500,W_Valideren aanvraag
1724,a4,2012-02-07 10:40:07,10881,7500,W_Nabellen incomplete dossiers
1724,a4,2012-02-07 14:54:01,10863,7500,W_Nabellen incomplete dossiers
1724,a4,2012-02-08 08:29:56,10609,7500,W_Nabellen incomplete dossiers
1724,a4,2012-02-08 13:18:07,10863,7500,W_Nabellen incomplete dossiers
1724,a4,2012-02-08 13:31:12,11169,7500,W_Nabellen incomplete dossiers
1724,a4,2012-02-08 17:03:20,11259,7500,W_Nabellen incomplete dossiers
1724,a4,2012-02-10 09:20:49,10789,7500,W_Nabellen incomplete dossiers
1724,a4,2012-02-10 09:23:35,10789,7500,W_Nabellen incomplete dossiers
1724,a3,2012-02-10 09:58:16,10609,7500,W_Valideren aanvraag
1725,a1,2012-01-05 12:40:50,10861,13000,W_Completeren aanvraag
1725,a2,2012-01-05 12:42:03,10861,13000,W_Nabellen offertes
1725,a2,2012-01-12 16:03:50,11259,13000,W_Nabellen offertes
1725,a3,2012-01-17 11:14:00,10138,13000,W_Valideren aanvraag
1726,a1,2012-01-05 15:11:05,11003,15000,W_Completeren aanvraag
1726,a1,2012-01-05 18:38:39,10861,15000,W_Completeren aanvraag
1726,a1,2012-01-06 15:32:24,11003,15000,W_Completeren aanvraag
1726,a1,2012-01-06 20:53:54,11203,15000,W_Completeren aanvraag
1726,a1,2012-01-07 11:36:45,10912,15000,W_Completeren aanvraag
1726,a2,2012-01-17 12:50:46,11049,15000,W_Nabellen offertes
1726,a3,2012-01-20 12:36:54,10138,15000,W_Valideren aanvraag
1727,a1,2012-01-05 13:26:22,11003,28000,W_Completeren aanvraag
1727,a2,2012-01-05 13:28:33,11003,28000,W_Nabellen offertes
1727,a2,2012-01-05 13:36:00,11003,28000,W_Nabellen offertes
1727,a2,2012-01-16 13:16:29,11003,28000,W_Nabellen offertes
1727,a2,2012-01-19 10:20:49,11049,28000,W_Nabellen offertes
1727,a3,2012-01-23 19:58:15,10629,28000,W_Valideren aanvraag
1728,a1,2012-01-05 16:27:53,10861,25000,W_Completeren aanvraag
1728,a2,2012-01-17 12:31:34,11259,25000,W_Nabellen offertes
1728,a3,2012-01-19 16:28:13,10629,25000,W_Valideren aanvraag
1728,a3,2012-01-19 16:32:59,10629,25000,W_Valideren aanvraag
1728,a3,2012-01-20 16:57:24,10629,25000,W_Valideren aanvraag
1728,a3,2012-01-24 14:40:21,10809,25000,W_Valideren aanvraag
1728,a3,2012-02-07 14:03:13,11259,25000,W_Valideren aanvraag
1728,a3,2012-02-08 09:17:07,10609,25000,W_Valideren aanvraag
1728,a3,2012-02-09 16:10:16,10609,25000,W_Valideren aanvraag
1728,a3,2012-02-15 16:28:35,10138,25000,W_Valideren aanvraag
1728,a3,2012-02-16 08:16:06,10629,25000,W_Valideren aanvraag
1728,a3,2012-02-16 09:19:29,10629,25000,W_Valideren aanvraag
1729,a1,2012-01-05 17:12:17,11119,5000,W_Completeren aanvraag
1729,a1,2012-01-05 18:15:27,11119,5000,W_Completeren aanvraag
1729,a1,2012-01-06 10:15:30,11179,5000,W_Completeren aanvraag
1729,a1,2012-01-06 17:07:28,11201,5000,W_Completeren aanvraag
1729,a1,2012-01-06 18:09:51,11201,5000,W_Completeren aanvraag
1729,a1,2012-01-07 11:27:34,10913,5000,W_Completeren aanvraag
1729,a2,2012-01-10 13:18:37,,5000,W_Nabellen offertes
1729,a2,2012-01-10 13:20:47,,5000,W_Nabellen offertes
1729,a2,2012-01-18 11:44:12,10909,5000,W_Nabellen offertes
1729,a2,2012-01-18 11:51:59,10861,5000,W_Nabellen offertes
1729,a2,2012-02-08 10:16:51,11179,5000,W_Nabellen offertes
1729,a2,2012-02-09 10:43:50,11049,5000,W_Nabellen offertes
1729,a3,2012-02-13 08:46:08,10609,5000,W_Valideren aanvraag
1729,a4,2012-02-13 17:25:46,11119,5000,W_Nabellen incomplete dossiers
1729,a3,2012-02-13 21:02:28,11180,5000,W_Valideren aanvraag
1729,a3,2012-02-14 08:08:14,10609,5000,W_Valideren aanvraag
1730,a1,2012-01-05 14:48:36,10609,5000,W_Completeren aanvraag
1730,a2,2012-01-05 14:49:13,10609,5000,W_Nabellen offertes
1730,a3,2012-01-05 15:06:40,10609,5000,W_Valideren aanvraag
1730,a4,2012-01-05 16:40:06,11019,5000,W_Nabellen incomplete dossiers
1730,a4,2012-01-05 16:54:19,11019,5000,W_Nabellen incomplete dossiers
1730,a4,2012-01-05 18:23:15,11181,5000,W_Nabellen incomplete dossiers
1730,a4,2012-01-05 18:24:21,11181,5000,W_Nabellen incomplete dossiers
1730,a4,2012-01-05 18:33:34,11181,5000,W_Nabellen incomplete dossiers
1730,a4,2012-01-07 10:41:36,10909,5000,W_Nabellen incomplete dossiers
1730,a4,2012-01-10 09:31:40,10932,5000,W_Nabellen incomplete dossiers
1730,a4,2012-01-10 09:32:06,10932,5000,W_Nabellen incomplete dossiers
1730,a4,2012-01-12 18:30:15,10982,5000,W_Nabellen incomplete dossiers
1730,a4,2012-01-16 16:13:06,11259,5000,W_Nabellen incomplete dossiers
1730,a4,2012-01-17 11:00:31,,5000,W_Nabellen incomplete dossiers
1730,a4,2012-01-17 16:36:42,10929,5000,W_Nabellen incomplete dossiers
1730,a4,2012-01-17 19:27:45,10929,5000,W_Nabellen incomplete dossiers
1730,a4,2012-01-18 09:42:29,10913,5000,W_Nabellen incomplete dossiers
1730,a4,2012-01-21 11:00:08,11002,5000,W_Nabellen incomplete dossiers
1730,a4,2012-01-21 12:40:52,11002,5000,W_Nabellen incomplete dossiers
1730,a4,2012-01-21 13:01:18,11002,5000,W_Nabellen incomplete dossiers
1730,a4,2012-01-21 16:11:05,11002,5000,W_Nabellen incomplete dossiers
1730,a4,2012-01-27 10:25:15,11179,5000,W_Nabellen incomplete dossiers
1730,a4,2012-01-27 16:38:28,11259,5000,W_Nabellen incomplete dossiers
1730,a4,2012-01-30 17:10:32,11181,5000,W_Nabellen incomplete dossiers
1730,a4,2012-02-03 11:03:51,11169,5000,W_Nabellen incomplete dossiers
1730,a4,2012-02-03 17:45:10,10914,5000,W_Nabellen incomplete dossiers
1730,a4,2012-02-04 11:21:06,10913,5000,W_Nabellen incomplete dossiers
1730,a3,2012-02-04 12:11:04,10913,5000,W_Valideren aanvraag
1730,a3,2012-02-06 07:42:33,10609,5000,W_Valideren aanvraag
1731,a1,2012-01-05 15:39:10,10931,45000,W_Completeren aanvraag
1731,a2,2012-01-12 11:31:18,10899,45000,W_Nabellen offertes
1731,a3,2012-01-16 10:37:46,10932,45000,W_Valideren aanvraag
1731,a3,2012-01-16 14:39:14,11289,45000,W_Valideren aanvraag
1731,a3,2012-01-16 16:22:30,11289,45000,W_Valideren aanvraag
1731,a3,2012-01-16 16:29:40,11289,45000,W_Valideren aanvraag
1731,a3,2012-01-16 17:10:38,10972,45000,W_Valideren aanvraag
1731,a4,2012-01-16 18:00:12,10861,45000,W_Nabellen incomplete dossiers
1731,a4,2012-01-18 16:29:40,11259,45000,W_Nabellen incomplete dossiers
1731,a4,2012-01-19 10:41:04,10899,45000,W_Nabellen incomplete dossiers
1731,a3,2012-01-19 12:12:46,11289,45000,W_Valideren aanvraag
1731,a3,2012-01-19 13:51:36,10138,45000,W_Valideren aanvraag
1731,a3,2012-01-19 14:20:45,11289,45000,W_Valideren aanvraag
1731,a3,2012-01-19 14:32:11,10138,45000,W_Valideren aanvraag
1732,a5,2012-01-05 16:56:08,11003,14500,W_Afhandelen leads
1732,a1,2012-01-05 18:29:13,11119,14500,W_Completeren aanvraag
1732,a2,2012-01-05 18:31:41,11119,14500,W_Nabellen offertes
1732,a2,2012-01-05 18:32:21,11119,14500,W_Nabellen offertes
1732,a2,2012-01-05 18:33:38,11119,14500,W_Nabellen offertes
1732,a2,2012-01-17 12:03:02,,14500,W_Nabellen offertes
1732,a2,2012-01-18 12:43:37,10909,14500,W_Nabellen offertes
1732,a2,2012-01-31 16:31:17,11259,14500,W_Nabellen offertes
1732,a3,2012-02-06 10:26:35,11289,14500,W_Valideren aanvraag
1732,a3,2012-02-06 11:14:54,11289,14500,W_Valideren aanvraag
1732,a4,2012-02-06 12:47:20,10913,14500,W_Nabellen incomplete dossiers
1732,a4,2012-02-06 12:54:17,10913,14500,W_Nabellen incomplete dossiers
1732,a4,2012-02-06 13:51:30,10913,14500,W_Nabellen incomplete dossiers
1732,a4,2012-02-06 18:11:20,11002,14500,W_Nabellen incomplete dossiers
1732,a3,2012-02-07 14:12:19,11289,14500,W_Valideren aanvraag
1733,a5,2012-01-05 19:51:55,,20000,W_Afhandelen leads
1733,a1,2012-01-05 19:56:50,,20000,W_Completeren aanvraag
1733,a1,2012-01-05 19:59:46,,20000,W_Completeren aanvraag
1733,a2,2012-01-05 20:03:26,,20000,W_Nabellen offertes
1733,a2,2012-01-05 20:12:37,,20000,W_Nabellen offertes
1733,a2,2012-01-16 10:15:36,10899,20000,W_Nabellen offertes
1733,a3,2012-01-16 15:05:35,10228,20000,W_Valideren aanvraag
1734,a5,2012-01-06 09:42:56,10935,8500,W_Afhandelen leads
1734,a1,2012-01-06 11:18:14,10931,8500,W_Completeren aanvraag
1734,a2,2012-01-10 11:38:30,10899,8500,W_Nabellen offertes
1734,a3,2012-01-12 11:54:25,10932,8500,W_Valideren aanvraag
1734,a3,2012-01-12 11:55:13,10932,8500,W_Valideren aanvraag
1734,a3,2012-01-12 12:20:39,10609,8500,W_Valideren aanvraag
1734,a4,2012-01-12 14:01:03,10910,8500,W_Nabellen incomplete dossiers
1734,a4,2012-01-12 16:15:15,10899,8500,W_Nabellen incomplete dossiers
1734,a3,2012-01-13 12:45:41,10609,8500,W_Valideren aanvraag
1735,a5,2012-01-06 09:49:39,10935,12500,W_Afhandelen leads
1735,a1,2012-01-06 19:37:14,11201,12500,W_Completeren aanvraag
1735,a1,2012-01-07 14:46:56,10913,12500,W_Completeren aanvraag
1735,a2,2012-01-07 15:03:21,10912,12500,W_Nabellen offertes
1735,a2,2012-01-17 12:06:26,,12500,W_Nabellen offertes
1735,a2,2012-01-17 12:18:28,10913,12500,W_Nabellen offertes
1735,a2,2012-01-19 09:25:11,10899,12500,W_Nabellen offertes
1735,a3,2012-01-24 10:54:29,10809,12500,W_Valideren aanvraag
1735,a3,2012-01-24 12:25:56,10809,12500,W_Valideren aanvraag
1736,a5,2012-01-06 09:52:56,10935,15000,W_Afhandelen leads
1736,a1,2012-01-06 19:52:04,11201,15000,W_Completeren aanvraag
1736,a2,2012-01-06 19:53:54,11201,15000,W_Nabellen offertes
1736,a2,2012-01-06 19:57:02,11201,15000,W_Nabellen offertes
1736,a2,2012-01-06 19:58:41,11201,15000,W_Nabellen offertes
1736,a2,2012-01-17 11:46:10,10899,15000,W_Nabellen offertes
1736,a3,2012-01-20 12:52:16,10138,15000,W_Valideren aanvraag
1737,a5,2012-01-06 09:57:00,10935,7500,W_Afhandelen leads
1737,a1,2012-01-06 19:13:12,11203,7500,W_Completeren aanvraag
1737,a1,2012-01-07 11:10:41,10913,7500,W_Completeren aanvraag
1737,a2,2012-01-13 16:26:15,10789,7500,W_Nabellen offertes
1737,a3,2012-01-17 15:09:33,10609,7500,W_Valideren aanvraag
1737,a3,2012-01-19 11:49:14,10609,7500,W_Valideren aanvraag
1737,a4,2012-01-19 14:34:56,11179,7500,W_Nabellen incomplete dossiers
1737,a4,2012-01-19 15:24:45,10913,7500,W_Nabellen incomplete dossiers
1737,a4,2012-01-19 20:46:43,11180,7500,W_Nabellen incomplete dossiers
1737,a4,2012-01-19 20:58:25,11180,7500,W_Nabellen incomplete dossiers
1737,a3,2012-01-20 08:04:35,10609,7500,W_Valideren aanvraag
1738,a5,2012-01-06 10:07:29,10935,5000,W_Afhandelen leads
1738,a1,2012-01-06 19:41:16,11203,5000,W_Completeren aanvraag
1738,a1,2012-01-06 19:54:23,11203,5000,W_Completeren aanvraag
1738,a1,2012-01-07 14:41:11,10909,5000,W_Completeren aanvraag
1738,a1,2012-01-09 12:31:23,11179,5000,W_Completeren aanvraag
1738,a1,2012-01-09 13:47:07,10932,5000,W_Completeren aanvraag
1738,a2,2012-01-12 09:22:37,10932,5000,W_Nabellen offertes
1738,a2,2012-01-18 12:50:23,10899,5000,W_Nabellen offertes
1738,a3,2012-01-18 16:01:24,10861,5000,W_Valideren aanvraag
1738,a3,2012-01-18 16:02:40,10861,5000,W_Valideren aanvraag
